row_id,itemid,sid_0,sid_1,sid_2,sid_3,sid_4,sid_offset_0,sid_offset_1,sid_offset_2,sid_offset_3,sid_offset_4,sid,sid_offset
1659,13636725,48,86,155,180,225,48,598,1179,1716,2017,48-86-155-180-225,48-598-1179-1716-2017
1660,13653625,33,58,94,184,251,33,570,1118,1720,2043,33-58-94-184-251,33-570-1118-1720-2043
1661,13654616,399,383,299,228,152,399,895,1323,1764,1944,399-383-299-228-152,399-895-1323-1764-1944
1662,13655243,235,403,5,214,209,235,915,1029,1750,2001,235-403-5-214-209,235-915-1029-1750-2001
1663,13658974,355,451,179,201,41,355,963,1203,1737,1833,355-451-179-201-41,355-963-1203-1737-1833
1664,13665388,396,403,34,68,34,396,915,1058,1604,1826,396-403-34-68-34,396-915-1058-1604-1826
1665,13667015,410,247,390,172,88,410,759,1414,1708,1880,410-247-390-172-88,410-759-1414-1708-1880
1666,13670103,250,84,413,99,211,250,596,1437,1635,2003,250-84-413-99-211,250-596-1437-1635-2003
1667,13673495,385,1,429,243,122,385,513,1453,1779,1914,385-1-429-243-122,385-513-1453-1779-1914
1668,13673745,265,271,502,97,118,265,783,1526,1633,1910,265-271-502-97-118,265-783-1526-1633-1910
1669,13680022,109,259,75,111,197,109,771,1099,1647,1989,109-259-75-111-197,109-771-1099-1647-1989
1670,13681814,387,262,206,82,229,387,774,1230,1618,2021,387-262-206-82-229,387-774-1230-1618-2021
1671,13683582,457,302,186,146,170,457,814,1210,1682,1962,457-302-186-146-170,457-814-1210-1682-1962
1672,13683951,235,499,171,136,154,235,1011,1195,1672,1946,235-499-171-136-154,235-1011-1195-1672-1946
1673,13684791,84,135,7,50,133,84,647,1031,1586,1925,84-135-7-50-133,84-647-1031-1586-1925
1674,13685294,205,488,505,248,125,205,1000,1529,1784,1917,205-488-505-248-125,205-1000-1529-1784-1917
1675,13686472,155,96,191,131,255,155,608,1215,1667,2047,155-96-191-131-255,155-608-1215-1667-2047
1676,13693580,84,258,471,138,201,84,770,1495,1674,1993,84-258-471-138-201,84-770-1495-1674-1993
1677,13695482,307,423,320,49,3,307,935,1344,1585,1795,307-423-320-49-3,307-935-1344-1585-1795
1678,13696392,454,44,466,56,2,454,556,1490,1592,1794,454-44-466-56-2,454-556-1490-1592-1794
1679,13705489,300,119,255,196,157,300,631,1279,1732,1949,300-119-255-196-157,300-631-1279-1732-1949
1680,13723878,278,467,274,246,123,278,979,1298,1782,1915,278-467-274-246-123,278-979-1298-1782-1915
1681,13730579,361,144,248,88,98,361,656,1272,1624,1890,361-144-248-88-98,361-656-1272-1624-1890
1682,13766683,142,215,36,38,183,142,727,1060,1574,1975,142-215-36-38-183,142-727-1060-1574-1975
1683,13774080,37,378,473,3,106,37,890,1497,1539,1898,37-378-473-3-106,37-890-1497-1539-1898
1684,13774082,37,378,381,120,50,37,890,1405,1656,1842,37-378-381-120-50,37-890-1405-1656-1842
1685,13775857,454,57,130,185,38,454,569,1154,1721,1830,454-57-130-185-38,454-569-1154-1721-1830
1686,13780711,85,208,379,195,60,85,720,1403,1731,1852,85-208-379-195-60,85-720-1403-1731-1852
1687,13796269,431,474,463,51,140,431,986,1487,1587,1932,431-474-463-51-140,431-986-1487-1587-1932
1688,13797628,183,17,162,149,197,183,529,1186,1685,1989,183-17-162-149-197,183-529-1186-1685-1989
1689,13800167,445,469,72,234,152,445,981,1096,1770,1944,445-469-72-234-152,445-981-1096-1770-1944
1690,13835771,445,83,296,26,194,445,595,1320,1562,1986,445-83-296-26-194,445-595-1320-1562-1986
1691,13836120,156,239,83,148,121,156,751,1107,1684,1913,156-239-83-148-121,156-751-1107-1684-1913
1692,13839553,87,326,265,146,119,87,838,1289,1682,1911,87-326-265-146-119,87-838-1289-1682-1911
1693,13863810,282,278,127,2,84,282,790,1151,1538,1876,282-278-127-2-84,282-790-1151-1538-1876
1694,13873174,11,55,294,239,124,11,567,1318,1775,1916,11-55-294-239-124,11-567-1318-1775-1916
1695,13875399,307,423,455,68,49,307,935,1479,1604,1841,307-423-455-68-49,307-935-1479-1604-1841
1696,13875596,307,423,455,150,79,307,935,1479,1686,1871,307-423-455-150-79,307-935-1479-1686-1871
1697,13875815,377,296,383,159,207,377,808,1407,1695,1999,377-296-383-159-207,377-808-1407-1695-1999
1698,13875970,377,9,57,226,84,377,521,1081,1762,1876,377-9-57-226-84,377-521-1081-1762-1876
1699,13876579,23,60,468,252,12,23,572,1492,1788,1804,23-60-468-252-12,23-572-1492-1788-1804
1700,13880075,308,169,128,20,84,308,681,1152,1556,1876,308-169-128-20-84,308-681-1152-1556-1876
1701,13890805,281,232,358,245,232,281,744,1382,1781,2024,281-232-358-245-232,281-744-1382-1781-2024
1702,13895243,445,390,243,39,131,445,902,1267,1575,1923,445-390-243-39-131,445-902-1267-1575-1923
1703,13895379,18,463,195,231,0,18,975,1219,1767,1792,18-463-195-231-0,18-975-1219-1767-1792
1704,13898298,354,48,156,157,148,354,560,1180,1693,1940,354-48-156-157-148,354-560-1180-1693-1940
1705,13908462,82,143,78,105,1,82,655,1102,1641,1793,82-143-78-105-1,82-655-1102-1641-1793
1706,13917038,322,490,67,80,114,322,1002,1091,1616,1906,322-490-67-80-114,322-1002-1091-1616-1906
1707,13939446,82,141,237,146,246,82,653,1261,1682,2038,82-141-237-146-246,82-653-1261-1682-2038
1708,13942662,189,222,387,168,189,189,734,1411,1704,1981,189-222-387-168-189,189-734-1411-1704-1981
1709,13952044,445,83,103,49,214,445,595,1127,1585,2006,445-83-103-49-214,445-595-1127-1585-2006
1710,13952230,445,83,103,10,155,445,595,1127,1546,1947,445-83-103-10-155,445-595-1127-1546-1947
1711,13953161,445,106,480,40,14,445,618,1504,1576,1806,445-106-480-40-14,445-618-1504-1576-1806
1712,13962781,405,299,489,244,22,405,811,1513,1780,1814,405-299-489-244-22,405-811-1513-1780-1814
1713,13962919,261,373,49,239,79,261,885,1073,1775,1871,261-373-49-239-79,261-885-1073-1775-1871
1714,13993570,23,359,302,199,250,23,871,1326,1735,2042,23-359-302-199-250,23-871-1326-1735-2042
1715,13998090,303,100,150,29,204,303,612,1174,1565,1996,303-100-150-29-204,303-612-1174-1565-1996
1716,14009538,124,282,362,166,135,124,794,1386,1702,1927,124-282-362-166-135,124-794-1386-1702-1927
1717,14018220,215,85,427,220,255,215,597,1451,1756,2047,215-85-427-220-255,215-597-1451-1756-2047
1718,14022453,253,416,165,82,9,253,928,1189,1618,1801,253-416-165-82-9,253-928-1189-1618-1801
1719,14022616,315,334,481,180,84,315,846,1505,1716,1876,315-334-481-180-84,315-846-1505-1716-1876
1720,14033359,251,406,204,17,146,251,918,1228,1553,1938,251-406-204-17-146,251-918-1228-1553-1938
1721,14036236,443,102,463,155,155,443,614,1487,1691,1947,443-102-463-155-155,443-614-1487-1691-1947
1722,14037967,41,81,28,97,143,41,593,1052,1633,1935,41-81-28-97-143,41-593-1052-1633-1935
1723,14038055,369,466,73,237,125,369,978,1097,1773,1917,369-466-73-237-125,369-978-1097-1773-1917
1724,14038176,41,399,147,164,234,41,911,1171,1700,2026,41-399-147-164-234,41-911-1171-1700-2026
1725,14038397,500,241,22,51,140,500,753,1046,1587,1932,500-241-22-51-140,500-753-1046-1587-1932
1726,14040157,443,403,168,150,224,443,915,1192,1686,2016,443-403-168-150-224,443-915-1192-1686-2016
1727,14043014,259,83,224,24,101,259,595,1248,1560,1893,259-83-224-24-101,259-595-1248-1560-1893
1728,14048081,505,270,328,140,47,505,782,1352,1676,1839,505-270-328-140-47,505-782-1352-1676-1839
1729,14048082,505,270,328,140,47,505,782,1352,1676,1839,505-270-328-140-47,505-782-1352-1676-1839
1730,14048083,505,270,328,248,47,505,782,1352,1784,1839,505-270-328-248-47,505-782-1352-1784-1839
1731,14048085,505,483,433,115,101,505,995,1457,1651,1893,505-483-433-115-101,505-995-1457-1651-1893
1732,14048090,505,270,328,140,18,505,782,1352,1676,1810,505-270-328-140-18,505-782-1352-1676-1810
1733,14048092,505,270,328,140,18,505,782,1352,1676,1810,505-270-328-140-18,505-782-1352-1676-1810
1734,14051365,153,91,41,169,25,153,603,1065,1705,1817,153-91-41-169-25,153-603-1065-1705-1817
1735,14057079,407,386,85,18,181,407,898,1109,1554,1973,407-386-85-18-181,407-898-1109-1554-1973
1736,14094128,156,157,471,140,60,156,669,1495,1676,1852,156-157-471-140-60,156-669-1495-1676-1852
1737,14097034,484,19,43,149,217,484,531,1067,1685,2009,484-19-43-149-217,484-531-1067-1685-2009
1738,14106046,150,21,328,132,255,150,533,1352,1668,2047,150-21-328-132-255,150-533-1352-1668-2047
1739,14150771,75,91,365,172,173,75,603,1389,1708,1965,75-91-365-172-173,75-603-1389-1708-1965
1740,14150977,263,195,137,58,159,263,707,1161,1594,1951,263-195-137-58-159,263-707-1161-1594-1951
1741,14151816,237,500,137,27,238,237,1012,1161,1563,2030,237-500-137-27-238,237-1012-1161-1563-2030
1742,14152147,263,83,137,27,47,263,595,1161,1563,1839,263-83-137-27-47,263-595-1161-1563-1839
1743,14152597,263,172,359,247,173,263,684,1383,1783,1965,263-172-359-247-173,263-684-1383-1783-1965
1744,14156393,263,41,272,69,234,263,553,1296,1605,2026,263-41-272-69-234,263-553-1296-1605-2026
1745,14158278,86,484,101,234,240,86,996,1125,1770,2032,86-484-101-234-240,86-996-1125-1770-2032
1746,14167228,384,169,210,50,68,384,681,1234,1586,1860,384-169-210-50-68,384-681-1234-1586-1860
1747,14180495,85,228,54,112,249,85,740,1078,1648,2041,85-228-54-112-249,85-740-1078-1648-2041
1748,14181104,85,53,144,3,71,85,565,1168,1539,1863,85-53-144-3-71,85-565-1168-1539-1863
1749,14182908,85,81,445,144,62,85,593,1469,1680,1854,85-81-445-144-62,85-593-1469-1680-1854
1750,14183274,85,187,462,37,42,85,699,1486,1573,1834,85-187-462-37-42,85-699-1486-1573-1834
1751,14183569,85,81,83,76,60,85,593,1107,1612,1852,85-81-83-76-60,85-593-1107-1612-1852
1752,14183909,386,257,337,234,110,386,769,1361,1770,1902,386-257-337-234-110,386-769-1361-1770-1902
1753,14186005,300,189,101,225,46,300,701,1125,1761,1838,300-189-101-225-46,300-701-1125-1761-1838
1754,14189275,508,105,315,3,121,508,617,1339,1539,1913,508-105-315-3-121,508-617-1339-1539-1913
1755,14193191,299,75,259,22,8,299,587,1283,1558,1800,299-75-259-22-8,299-587-1283-1558-1800
1756,14197066,454,44,23,152,163,454,556,1047,1688,1955,454-44-23-152-163,454-556-1047-1688-1955
1757,14197431,454,495,372,232,97,454,1007,1396,1768,1889,454-495-372-232-97,454-1007-1396-1768-1889
1758,14198920,417,139,343,252,190,417,651,1367,1788,1982,417-139-343-252-190,417-651-1367-1788-1982
1759,14200000,205,29,389,64,172,205,541,1413,1600,1964,205-29-389-64-172,205-541-1413-1600-1964
1760,14200687,495,176,154,19,117,495,688,1178,1555,1909,495-176-154-19-117,495-688-1178-1555-1909
1761,14202883,2,295,69,51,226,2,807,1093,1587,2018,2-295-69-51-226,2-807-1093-1587-2018
1762,14208419,272,144,37,57,227,272,656,1061,1593,2019,272-144-37-57-227,272-656-1061-1593-2019
1763,14262301,377,370,127,43,151,377,882,1151,1579,1943,377-370-127-43-151,377-882-1151-1579-1943
1764,14267568,337,372,251,29,161,337,884,1275,1565,1953,337-372-251-29-161,337-884-1275-1565-1953
1765,14286801,478,46,174,254,109,478,558,1198,1790,1901,478-46-174-254-109,478-558-1198-1790-1901
1766,14290010,87,227,21,210,157,87,739,1045,1746,1949,87-227-21-210-157,87-739-1045-1746-1949
1767,14292281,479,108,234,181,21,479,620,1258,1717,1813,479-108-234-181-21,479-620-1258-1717-1813
1768,14292363,87,458,221,210,220,87,970,1245,1746,2012,87-458-221-210-220,87-970-1245-1746-2012
1769,14292485,87,227,21,254,36,87,739,1045,1790,1828,87-227-21-254-36,87-739-1045-1790-1828
1770,14317330,77,137,60,8,38,77,649,1084,1544,1830,77-137-60-8-38,77-649-1084-1544-1830
1771,14317529,77,137,60,247,26,77,649,1084,1783,1818,77-137-60-247-26,77-649-1084-1783-1818
1772,14327513,261,225,250,209,224,261,737,1274,1745,2016,261-225-250-209-224,261-737-1274-1745-2016
1773,14339629,89,276,299,253,209,89,788,1323,1789,2001,89-276-299-253-209,89-788-1323-1789-2001
1774,14344199,289,396,108,108,199,289,908,1132,1644,1991,289-396-108-108-199,289-908-1132-1644-1991
1775,14348569,478,404,89,75,233,478,916,1113,1611,2025,478-404-89-75-233,478-916-1113-1611-2025
1776,14393753,393,173,282,225,200,393,685,1306,1761,1992,393-173-282-225-200,393-685-1306-1761-1992
1777,14404056,246,492,313,59,74,246,1004,1337,1595,1866,246-492-313-59-74,246-1004-1337-1595-1866
1778,14417773,288,64,104,243,139,288,576,1128,1779,1931,288-64-104-243-139,288-576-1128-1779-1931
1779,14418688,259,457,352,157,54,259,969,1376,1693,1846,259-457-352-157-54,259-969-1376-1693-1846
1780,14424186,14,5,49,38,237,14,517,1073,1574,2029,14-5-49-38-237,14-517-1073-1574-2029
1781,14425868,432,150,126,127,61,432,662,1150,1663,1853,432-150-126-127-61,432-662-1150-1663-1853
1782,14429750,435,501,21,190,39,435,1013,1045,1726,1831,435-501-21-190-39,435-1013-1045-1726-1831
1783,14430171,219,149,195,25,31,219,661,1219,1561,1823,219-149-195-25-31,219-661-1219-1561-1823
1784,14440333,284,65,323,69,152,284,577,1347,1605,1944,284-65-323-69-152,284-577-1347-1605-1944
1785,14444408,488,457,428,160,132,488,969,1452,1696,1924,488-457-428-160-132,488-969-1452-1696-1924
1786,14446515,191,339,10,127,246,191,851,1034,1663,2038,191-339-10-127-246,191-851-1034-1663-2038
1787,14464230,131,415,329,249,60,131,927,1353,1785,1852,131-415-329-249-60,131-927-1353-1785-1852
1788,14474949,11,356,149,180,255,11,868,1173,1716,2047,11-356-149-180-255,11-868-1173-1716-2047
1789,14489071,354,448,202,214,77,354,960,1226,1750,1869,354-448-202-214-77,354-960-1226-1750-1869
1790,14491622,466,453,398,182,61,466,965,1422,1718,1853,466-453-398-182-61,466-965-1422-1718-1853
1791,14495921,289,378,75,18,213,289,890,1099,1554,2005,289-378-75-18-213,289-890-1099-1554-2005
1792,14497681,216,151,35,195,218,216,663,1059,1731,2010,216-151-35-195-218,216-663-1059-1731-2010
1793,14524188,290,326,16,174,206,290,838,1040,1710,1998,290-326-16-174-206,290-838-1040-1710-1998
1794,14534192,35,81,46,61,93,35,593,1070,1597,1885,35-81-46-61-93,35-593-1070-1597-1885
1795,14542076,134,24,83,255,14,134,536,1107,1791,1806,134-24-83-255-14,134-536-1107-1791-1806
1796,14547530,20,315,353,205,188,20,827,1377,1741,1980,20-315-353-205-188,20-827-1377-1741-1980
1797,14548087,20,453,237,134,97,20,965,1261,1670,1889,20-453-237-134-97,20-965-1261-1670-1889
1798,14550352,20,315,467,71,118,20,827,1491,1607,1910,20-315-467-71-118,20-827-1491-1607-1910
1799,14551973,20,292,165,26,217,20,804,1189,1562,2009,20-292-165-26-217,20-804-1189-1562-2009
1800,14554492,20,292,437,59,152,20,804,1461,1595,1944,20-292-437-59-152,20-804-1461-1595-1944
1801,14561077,199,392,225,66,47,199,904,1249,1602,1839,199-392-225-66-47,199-904-1249-1602-1839
1802,14574938,377,509,11,240,109,377,1021,1035,1776,1901,377-509-11-240-109,377-1021-1035-1776-1901
1803,14580710,142,44,305,242,74,142,556,1329,1778,1866,142-44-305-242-74,142-556-1329-1778-1866
1804,14588862,34,169,300,131,161,34,681,1324,1667,1953,34-169-300-131-161,34-681-1324-1667-1953
1805,14597407,235,112,455,175,20,235,624,1479,1711,1812,235-112-455-175-20,235-624-1479-1711-1812
1806,14602903,463,38,223,178,75,463,550,1247,1714,1867,463-38-223-178-75,463-550-1247-1714-1867
1807,14607444,85,81,445,144,62,85,593,1469,1680,1854,85-81-445-144-62,85-593-1469-1680-1854
1808,14616859,107,88,306,84,146,107,600,1330,1620,1938,107-88-306-84-146,107-600-1330-1620-1938
1809,14619232,327,36,144,90,4,327,548,1168,1626,1796,327-36-144-90-4,327-548-1168-1626-1796
1810,14625607,71,221,334,8,255,71,733,1358,1544,2047,71-221-334-8-255,71-733-1358-1544-2047
1811,14625899,71,221,80,14,43,71,733,1104,1550,1835,71-221-80-14-43,71-733-1104-1550-1835
1812,14627693,368,287,431,217,100,368,799,1455,1753,1892,368-287-431-217-100,368-799-1455-1753-1892
1813,14627984,368,109,162,217,226,368,621,1186,1753,2018,368-109-162-217-226,368-621-1186-1753-2018
1814,14659334,371,0,494,78,120,371,512,1518,1614,1912,371-0-494-78-120,371-512-1518-1614-1912
1815,14670133,321,157,373,31,34,321,669,1397,1567,1826,321-157-373-31-34,321-669-1397-1567-1826
1816,14673941,288,43,197,82,208,288,555,1221,1618,2000,288-43-197-82-208,288-555-1221-1618-2000
1817,14692662,92,489,70,140,5,92,1001,1094,1676,1797,92-489-70-140-5,92-1001-1094-1676-1797
1818,14693996,193,295,28,68,240,193,807,1052,1604,2032,193-295-28-68-240,193-807-1052-1604-2032
1819,14695752,37,353,121,174,97,37,865,1145,1710,1889,37-353-121-174-97,37-865-1145-1710-1889
1820,14699214,374,138,429,106,194,374,650,1453,1642,1986,374-138-429-106-194,374-650-1453-1642-1986
1821,14728522,1,345,372,15,207,1,857,1396,1551,1999,1-345-372-15-207,1-857-1396-1551-1999
1822,14742674,108,467,427,48,227,108,979,1451,1584,2019,108-467-427-48-227,108-979-1451-1584-2019
1823,14755015,367,58,170,37,55,367,570,1194,1573,1847,367-58-170-37-55,367-570-1194-1573-1847
1824,14759860,33,259,372,81,153,33,771,1396,1617,1945,33-259-372-81-153,33-771-1396-1617-1945
1825,14762427,505,68,0,12,27,505,580,1024,1548,1819,505-68-0-12-27,505-580-1024-1548-1819
1826,14768685,493,309,398,234,38,493,821,1422,1770,1830,493-309-398-234-38,493-821-1422-1770-1830
1827,14803267,329,374,24,150,171,329,886,1048,1686,1963,329-374-24-150-171,329-886-1048-1686-1963
1828,14804282,22,32,454,232,36,22,544,1478,1768,1828,22-32-454-232-36,22-544-1478-1768-1828
1829,14816349,284,453,261,106,111,284,965,1285,1642,1903,284-453-261-106-111,284-965-1285-1642-1903
1830,14832020,445,134,508,3,71,445,646,1532,1539,1863,445-134-508-3-71,445-646-1532-1539-1863
1831,14846530,444,279,398,161,146,444,791,1422,1697,1938,444-279-398-161-146,444-791-1422-1697-1938
1832,14854734,146,459,245,100,14,146,971,1269,1636,1806,146-459-245-100-14,146-971-1269-1636-1806
1833,14855340,215,325,423,147,152,215,837,1447,1683,1944,215-325-423-147-152,215-837-1447-1683-1944
1834,14890443,217,90,383,1,85,217,602,1407,1537,1877,217-90-383-1-85,217-602-1407-1537-1877
1835,14930431,504,6,246,219,128,504,518,1270,1755,1920,504-6-246-219-128,504-518-1270-1755-1920
1836,14933171,220,94,270,103,107,220,606,1294,1639,1899,220-94-270-103-107,220-606-1294-1639-1899
1837,14933399,220,94,270,46,107,220,606,1294,1582,1899,220-94-270-46-107,220-606-1294-1582-1899
1838,14934072,220,61,354,155,5,220,573,1378,1691,1797,220-61-354-155-5,220-573-1378-1691-1797
1839,14935243,292,495,202,144,151,292,1007,1226,1680,1943,292-495-202-144-151,292-1007-1226-1680-1943
1840,14935441,292,129,193,143,137,292,641,1217,1679,1929,292-129-193-143-137,292-641-1217-1679-1929
1841,14935916,292,228,124,131,253,292,740,1148,1667,2045,292-228-124-131-253,292-740-1148-1667-2045
1842,14939991,223,83,476,84,223,223,595,1500,1620,2015,223-83-476-84-223,223-595-1500-1620-2015
1843,14943601,38,418,101,157,135,38,930,1125,1693,1927,38-418-101-157-135,38-930-1125-1693-1927
1844,14943605,487,31,251,59,36,487,543,1275,1595,1828,487-31-251-59-36,487-543-1275-1595-1828
1845,14949483,384,324,295,6,60,384,836,1319,1542,1852,384-324-295-6-60,384-836-1319-1542-1852
1846,14949763,384,30,260,49,62,384,542,1284,1585,1854,384-30-260-49-62,384-542-1284-1585-1854
1847,14950667,384,438,36,154,116,384,950,1060,1690,1908,384-438-36-154-116,384-950-1060-1690-1908
1848,14951141,384,367,246,247,186,384,879,1270,1783,1978,384-367-246-247-186,384-879-1270-1783-1978
1849,14951894,384,492,171,59,37,384,1004,1195,1595,1829,384-492-171-59-37,384-1004-1195-1595-1829
1850,14952027,384,86,331,144,228,384,598,1355,1680,2020,384-86-331-144-228,384-598-1355-1680-2020
1851,14952388,384,344,124,183,15,384,856,1148,1719,1807,384-344-124-183-15,384-856-1148-1719-1807
1852,14956686,195,484,260,136,128,195,996,1284,1672,1920,195-484-260-136-128,195-996-1284-1672-1920
1853,14959026,81,376,164,82,81,81,888,1188,1618,1873,81-376-164-82-81,81-888-1188-1618-1873
1854,14991316,260,155,439,134,183,260,667,1463,1670,1975,260-155-439-134-183,260-667-1463-1670-1975
1855,15002690,369,452,339,122,225,369,964,1363,1658,2017,369-452-339-122-225,369-964-1363-1658-2017
1856,15006069,158,236,70,60,142,158,748,1094,1596,1934,158-236-70-60-142,158-748-1094-1596-1934
1857,15030185,113,119,381,146,193,113,631,1405,1682,1985,113-119-381-146-193,113-631-1405-1682-1985
1858,15033614,121,141,435,39,132,121,653,1459,1575,1924,121-141-435-39-132,121-653-1459-1575-1924
1859,15037682,431,139,242,50,23,431,651,1266,1586,1815,431-139-242-50-23,431-651-1266-1586-1815
